autumn,spring,code,winter,summer
0,1,MUSIC 5GZ,2,0
0,0,MUSIC 6F,7,0
0,0,MUSIC 7B,0,0
0,176,MUSIC 8A,0,0
0,0,MUSIC 10AX,0,0
2,3,MUSIC 11A,3,0
0,1,MUSIC 11AZ,0,0
0,0,MUSIC 11N,0,0
0,16,MUSIC 11Q,0,0
22,20,MUSIC 12A,24,0
1,6,MUSIC 12AZ,3,0
20,4,MUSIC 12B,11,0
1,0,MUSIC 12BZ,1,0
3,2,MUSIC 12C,10,0
0,0,MUSIC 12CZ,0,0
0,0,MUSIC 12SC,0,0
0,0,MUSIC 13Q,0,0
0,0,MUSIC 13SC,0,0
9,0,MUSIC 14N,0,0
13,0,MUSIC 15N,0,0
0,0,MUSIC 17N,3,0
0,10,MUSIC 17Q,0,0
0,0,MUSIC 18A,33,0
0,31,MUSIC 18B,0,0
61,0,MUSIC 19A,0,0
0,26,MUSIC 19B,0,0
15,0,MUSIC 20A,0,0
0,0,MUSIC 20B,5,0
0,0,MUSIC 20C,0,0
35,0,MUSIC 21,12,0
0,8,MUSIC 22,17,0
7,16,MUSIC 23,0,0
16,0,MUSIC 24A,9,0
10,8,MUSIC 24B,4,0
7,4,MUSIC 24C,3,0
0,2,MUSIC 24K,5,0
0,0,MUSIC 30N,0,0
0,0,MUSIC 32N,15,0
0,0,MUSIC 34N,24,0
0,0,MUSIC 36N,0,0
14,0,MUSIC 38N,0,0
5,0,MUSIC 39A,0,0
0,0,MUSIC 39N,7,0
13,0,MUSIC 40,0,0
0,0,MUSIC 41,21,0
0,14,MUSIC 42,0,0
22,26,MUSIC 65A,39,0
6,0,MUSIC 65AZ,4,0
5,2,MUSIC 65B,11,0
1,0,MUSIC 65BZ,2,0
7,5,MUSIC 72A,7,0
1,2,MUSIC 72AZ,2,0
0,0,MUSIC 72C,0,0
0,0,MUSIC 72CZ,0,0
4,4,MUSIC 72D,5,0
0,0,MUSIC 72DZ,0,0
9,3,MUSIC 73,9,0
3,0,MUSIC 73Z,0,0
0,13,MUSIC 74A,10,0
0,3,MUSIC 74AZ,0,0
8,9,MUSIC 74C,25,0
1,0,MUSIC 74CZ,0,0
0,1,MUSIC 74D,0,0
0,0,MUSIC 74DZ,0,0
0,0,MUSIC 75B,0,0
0,0,MUSIC 75BZ,0,0
0,0,MUSIC 76,0,0
0,0,MUSIC 76A,0,0
0,0,MUSIC 76AZ,0,0
0,0,MUSIC 76Z,0,0
0,0,MUSIC 77,0,0
0,0,MUSIC 77Z,0,0
0,0,MUSIC 80T,0,0
0,7,MUSIC 102,0,0
0,0,MUSIC 112,0,0
11,0,MUSIC 122A,0,0
0,0,MUSIC 122B,15,0
0,11,MUSIC 122C,0,0
2,0,MUSIC 123,0,0
0,0,MUSIC 124A,28,0
3,4,MUSIC 125,5,0
1,0,MUSIC 126,0,0
0,0,MUSIC 127,0,0
0,11,MUSIC 128,0,0
0,5,MUSIC 129,0,0
5,0,MUSIC 130A,0,0
0,3,MUSIC 130B,0,0
0,0,MUSIC 130C,4,0
0,0,MUSIC 140J,3,0
0,0,MUSIC 141,0,0
0,0,MUSIC 142,0,0
8,0,MUSIC 143J,0,0
0,8,MUSIC 144J,0,0
0,5,MUSIC 145J,0,0
0,0,MUSIC 146J,0,0
0,0,MUSIC 147J,18,0
0,0,MUSIC 147K,0,0
0,0,MUSIC 147L,0,0
0,0,MUSIC 148J,0,0
0,0,MUSIC 150,6,0
0,0,MUSIC 150D,0,0
0,0,MUSIC 154,0,0
1,0,MUSIC 154A,0,0
0,0,MUSIC 154B,13,0
17,0,MUSIC 154C,0,0
0,0,MUSIC 154D,9,0
0,0,MUSIC 155,0,0
0,0,MUSIC 156,9,0
0,2,MUSIC 158,0,0
1,0,MUSIC 159,3,0
3,0,MUSIC 159Z,2,0
75,56,MUSIC 160,68,0
22,16,MUSIC 160A,12,0
3,9,MUSIC 160AZ,8,0
0,0,MUSIC 160B,1,0
1,0,MUSIC 160BZ,2,0
4,4,MUSIC 160C,5,0
5,1,MUSIC 160CZ,1,0
6,6,MUSIC 160D,8,0
1,0,MUSIC 160DZ,0,0
0,0,MUSIC 160S,0,3
0,0,MUSIC 160SZ,0,0
21,17,MUSIC 160Z,19,0
33,31,MUSIC 161A,37,0
4,6,MUSIC 161AZ,7,0
7,8,MUSIC 161B,8,0
6,4,MUSIC 161BZ,4,0
0,45,MUSIC 161C,65,0
0,0,MUSIC 161D,0,0
0,0,MUSIC 161DZ,0,0
8,8,MUSIC 161E,10,0
3,4,MUSIC 161EZ,3,0
2,4,MUSIC 162,5,0
3,0,MUSIC 162Z,3,0
5,6,MUSIC 163,7,0
1,1,MUSIC 163Z,2,0
13,8,MUSIC 165,13,0
9,8,MUSIC 165Z,10,0
25,23,MUSIC 167,21,0
0,0,MUSIC 167S,0,8
0,0,MUSIC 167SZ,0,0
8,4,MUSIC 167Z,4,0
12,15,MUSIC 169,19,0
0,2,MUSIC 169Z,2,0
1,0,MUSIC 170,0,0
98,102,MUSIC 171,96,0
19,18,MUSIC 171Z,18,0
27,26,MUSIC 172A,24,0
1,2,MUSIC 172B,2,0
3,3,MUSIC 172C,2,0
4,4,MUSIC 172D,5,0
0,0,MUSIC 172E,0,0
0,0,MUSIC 172F,0,0
0,0,MUSIC 172G,0,0
23,21,MUSIC 173,22,0
16,16,MUSIC 174A,15,0
0,1,MUSIC 174B,0,0
6,6,MUSIC 174C,6,0
2,1,MUSIC 174D,2,0
2,2,MUSIC 174E,3,0
3,4,MUSIC 174F,3,0
1,1,MUSIC 174G,1,0
1,0,MUSIC 174H,1,0
0,1,MUSIC 174I,1,0
5,5,MUSIC 174J,7,0
3,1,MUSIC 175A,3,0
0,0,MUSIC 175B,0,0
0,0,MUSIC 175C,2,0
1,1,MUSIC 175D,1,0
0,0,MUSIC 175E,0,0
7,8,MUSIC 175F,8,0
0,0,MUSIC 175G,0,0
4,4,MUSIC 175H,4,0
5,2,MUSIC 176A,2,0
4,3,MUSIC 176B,4,0
5,4,MUSIC 176C,5,0
7,1,MUSIC 176D,2,0
0,1,MUSIC 176E,0,0
2,2,MUSIC 177,2,0
3,6,MUSIC 177A,6,0
16,14,MUSIC 179Z,15,0
0,0,MUSIC 182,7,0
0,0,MUSIC 183A,0,0
0,10,MUSIC 183B,0,0
0,0,MUSIC 184A,5,0
0,0,MUSIC 184AZ,0,0
0,0,MUSIC 184B,12,0
0,0,MUSIC 184BZ,2,0
11,0,MUSIC 184C,0,0
0,0,MUSIC 185,0,0
0,0,MUSIC 186,0,0
0,0,MUSIC 186A,0,0
0,4,MUSIC 186B,0,0
0,0,MUSIC 186C,0,0
0,0,MUSIC 186D,0,0
0,0,MUSIC 187,0,0
20,0,MUSIC 192A,0,0
0,0,MUSIC 192B,11,0
4,10,MUSIC 192C,6,0
0,0,MUSIC 197,1,0
1,4,MUSIC 198,7,0
9,7,MUSIC 199,7,0
3,0,MUSIC 200A,0,0
0,0,MUSIC 200B,6,0
19,0,MUSIC 201,0,0
0,1,MUSIC 202,0,0
0,0,MUSIC 208C,0,0
46,0,MUSIC 220A,0,0
0,0,MUSIC 220B,14,0
0,9,MUSIC 220C,0,0
12,20,MUSIC 220D,10,1
0,0,MUSIC 221,0,0
0,8,MUSIC 222,0,0
0,0,MUSIC 223,0,0
0,0,MUSIC 223T,0,0
0,0,MUSIC 230,0,0
1,0,MUSIC 231,0,0
0,0,MUSIC 236,4,0
0,0,MUSIC 240J,0,0
0,0,MUSIC 241,0,0
0,0,MUSIC 242,0,0
0,0,MUSIC 243J,0,0
0,1,MUSIC 244J,0,0
0,0,MUSIC 245J,0,0
0,0,MUSIC 246J,0,0
0,0,MUSIC 247J,0,0
0,0,MUSIC 247K,0,0
0,0,MUSIC 247L,0,0
0,0,MUSIC 248J,0,0
19,0,MUSIC 250A,0,0
0,0,MUSIC 250B,0,0
0,16,MUSIC 251,0,0
0,0,MUSIC 252,0,0
0,0,MUSIC 253,3,0
0,1,MUSIC 254,0,0
0,0,MUSIC 255,0,0
18,0,MUSIC 256A,0,0
0,0,MUSIC 256B,9,0
0,36,MUSIC 257,0,0
0,0,MUSIC 260,0,0
0,0,MUSIC 269,0,0
23,24,MUSIC 272A,24,0
3,3,MUSIC 272B,4,0
2,2,MUSIC 272C,1,0
1,0,MUSIC 272D,0,0
0,0,MUSIC 272E,0,0
0,0,MUSIC 272F,0,0
0,0,MUSIC 272G,0,0
20,17,MUSIC 273,16,0
10,6,MUSIC 274A,10,0
0,0,MUSIC 274B,1,0
7,7,MUSIC 274C,7,0
0,1,MUSIC 274D,0,0
1,0,MUSIC 274E,1,0
2,1,MUSIC 274F,2,0
3,3,MUSIC 274G,4,0
1,0,MUSIC 274H,0,0
0,0,MUSIC 274I,0,0
0,0,MUSIC 274J,0,0
10,12,MUSIC 275A,11,0
1,2,MUSIC 275B,1,0
2,1,MUSIC 275C,2,0
3,3,MUSIC 275D,3,0
0,0,MUSIC 275E,0,0
4,3,MUSIC 275F,3,0
0,0,MUSIC 275G,0,0
0,1,MUSIC 275H,0,0
0,0,MUSIC 276A,0,0
3,2,MUSIC 276B,2,0
2,3,MUSIC 276C,3,0
0,1,MUSIC 276D,0,0
0,0,MUSIC 276E,0,0
1,0,MUSIC 277,0,0
0,1,MUSIC 277A,0,0
0,7,MUSIC 280,0,0
0,0,MUSIC 286,0,0
0,0,MUSIC 286A,0,0
0,2,MUSIC 286B,0,0
5,0,MUSIC 286C,0,0
0,0,MUSIC 286D,0,0
0,0,MUSIC 300A,0,0
0,5,MUSIC 300B,0,0
0,0,MUSIC 300C,0,0
0,1,MUSIC 302,1,0
0,0,MUSIC 305A,0,0
0,0,MUSIC 305B,0,0
0,0,MUSIC 305C,0,0
7,6,MUSIC 310,7,0
0,0,MUSIC 310A,0,0
6,0,MUSIC 312A,0,0
0,0,MUSIC 312B,5,0
0,0,MUSIC 318,0,0
3,2,MUSIC 319,2,0
20,0,MUSIC 320A,0,0
0,0,MUSIC 320B,21,0
1,0,MUSIC 321,0,0
4,4,MUSIC 323,0,0
7,5,MUSIC 324,7,0
19,16,MUSIC 325,18,0
0,4,MUSIC 330,0,0
0,0,MUSIC 341,0,0
0,0,MUSIC 351,0,0
0,0,MUSIC 385,0,0
0,0,MUSIC 390,0,1
0,0,MUSIC 399,0,0
0,0,MUSIC 408C,0,0
0,10,MUSIC 420A,0,0
0,0,MUSIC 421A,0,0
0,0,MUSIC 421B,0,0
0,0,MUSIC 422,9,0
4,3,MUSIC 423,5,0
0,18,MUSIC 424,0,0
5,0,MUSIC 451A,0,0
0,0,MUSIC 451B,5,0
3,4,MUSIC 801,3,0
16,14,MUSIC 802,14,0
0,0,NATIVEAM 102,3,0
0,0,NATIVEAM 103S,0,0
0,0,NATIVEAM 108S,0,0
0,0,NATIVEAM 109A,3,0
0,0,NATIVEAM 111B,3,0
10,7,NATIVEAM 115,2,0
4,4,NATIVEAM 121,1,0
0,6,NATIVEAM 123A,0,0
0,0,NATIVEAM 134,0,0
0,0,NATIVEAM 138,0,0
0,6,NATIVEAM 139,0,0
9,0,NATIVEAM 143A,0,0
0,2,NATIVEAM 163,0,0
0,0,NATIVEAM 167,0,0
0,0,NATIVEAM 200R,0,0
22,0,NATIVEAM 200W,22,0
0,5,NATIVEAM 240,0,0
0,0,NATIVEAM 255,0,0
0,165,PHIL 1,0,0
0,0,PHIL 2,121,0
0,0,PHIL 5N,0,0
0,0,PHIL 6N,0,0
0,0,PHIL 7Q,0,0
0,0,PHIL 8N,0,0
0,0,PHIL 9N,0,0
0,0,PHIL 10N,0,0
0,0,PHIL 11N,1,0
0,9,PHIL 12N,0,0
13,0,PHIL 14N,0,0
0,0,PHIL 15N,0,0
0,0,PHIL 20S,0,0
0,0,PHIL 23A,0,0
0,0,PHIL 23B,0,0
0,0,PHIL 23C,0,0
0,0,PHIL 23D,1,0
0,0,PHIL 23E,0,0
0,0,PHIL 23F,0,0
0,0,PHIL 23G,0,0
0,0,PHIL 23H,0,0
0,0,PHIL 23J,0,0
0,0,PHIL 23K,0,0
0,0,PHIL 23L,0,0
0,0,PHIL 23M,0,0
0,0,PHIL 23N,0,0
0,0,PHIL 23P,0,0
0,0,PHIL 23R,0,0
0,0,PHIL 23T,0,0
0,0,PHIL 23U,10,0
9,0,PHIL 23V,0,0
0,6,PHIL 23W,0,0
3,0,PHIL 23Y,0,0
0,0,PHIL 25SI,0,0
0,0,PHIL 27S,0,0
0,0,PHIL 30S,0,0
0,0,PHIL 32S,0,4
0,0,PHIL 34S,0,0
0,0,PHIL 41Q,0,0
0,0,PHIL 42,0,0
0,0,PHIL 43S,0,0
0,0,PHIL 45S,0,0
32,39,PHIL 50,0,0
0,0,PHIL 50S,0,22
0,0,PHIL 59S,0,5
48,0,PHIL 60,0,0
0,0,PHIL 61,0,0
0,0,PHIL 61S,0,0
0,0,PHIL 63S,0,0
0,0,PHIL 64S,0,0
0,0,PHIL 65S,0,0
0,0,PHIL 71H,0,0
16,0,PHIL 72,0,0
0,12,PHIL 73,0,0
0,0,PHIL 74,0,0
1,0,PHIL 74A,0,0
0,0,PHIL 75S,0,1
0,9,PHIL 76,0,0
9,0,PHIL 77S,0,0
62,102,PHIL 80,0,0
0,0,PHIL 81,29,0
0,0,PHIL 90A,0,0
0,0,PHIL 90B,0,0
0,0,PHIL 90C,0,0
0,0,PHIL 90D,0,0
0,0,PHIL 90E,0,0
0,0,PHIL 90G,0,0
0,0,PHIL 90J,0,0
0,0,PHIL 90L,0,0
0,0,PHIL 90S,0,0
0,6,PHIL 90V,0,0
5,0,PHIL 99,0,0
0,0,PHIL 100,19,0
0,0,PHIL 101,0,0
38,0,PHIL 102,0,0
0,0,PHIL 102M,0,0
0,0,PHIL 103,0,0
0,0,PHIL 104,0,0
0,0,PHIL 106,0,0
0,0,PHIL 107,0,0
0,0,PHIL 107A,0,0
0,0,PHIL 107B,0,0
0,4,PHIL 107C,0,0
0,0,PHIL 108,0,0
0,0,PHIL 108A,0,0
0,0,PHIL 108B,0,0
0,0,PHIL 109,0,0
0,0,PHIL 109A,0,0
0,0,PHIL 109B,0,0
0,4,PHIL 109C,0,0
0,0,PHIL 110,0,0
0,0,PHIL 110C,5,0
0,0,PHIL 111,0,0
0,0,PHIL 113,0,0
0,0,PHIL 113L,0,0
0,0,PHIL 115,0,0
0,0,PHIL 116,0,0
0,1,PHIL 117,0,0
0,0,PHIL 118,0,0
0,0,PHIL 118A,0,0
0,0,PHIL 119,0,0
0,0,PHIL 120A,0,0
0,2,PHIL 120W,0,0
0,0,PHIL 122,0,0
0,0,PHIL 124,0,0
0,3,PHIL 125,0,0
0,0,PHIL 126B,0,0
0,0,PHIL 127,0,0
1,0,PHIL 127A,0,0
0,0,PHIL 127B,0,0
0,0,PHIL 127M,0,0
0,0,PHIL 128,0,0
0,0,PHIL 130,0,0
0,5,PHIL 131W,0,0
0,0,PHIL 134,0,0
0,0,PHIL 135,0,0
0,0,PHIL 136,0,0
0,0,PHIL 137,0,0
0,0,PHIL 138,0,0
0,0,PHIL 143,0,0
43,0,PHIL 150,0,0
0,0,PHIL 150E,0,0
0,0,PHIL 150X,0,0
0,0,PHIL 151,57,0
0,0,PHIL 151A,0,0
0,16,PHIL 152,0,0
0,0,PHIL 153,0,0
0,14,PHIL 154,0,0
0,0,PHIL 155,0,0
0,0,PHIL 157,0,0
0,0,PHIL 158,0,0
0,0,PHIL 160A,0,0
0,0,PHIL 160B,0,0
0,0,PHIL 162,5,0
0,0,PHIL 163,0,0
0,0,PHIL 164,0,0
0,0,PHIL 164A,0,0
0,0,PHIL 165,13,0
0,0,PHIL 166,0,0
0,0,PHIL 166A,0,0
0,0,PHIL 167A,0,0
0,0,PHIL 167B,6,0
0,0,PHIL 167C,0,0
0,0,PHIL 167D,12,0
0,3,PHIL 169,0,0
0,0,PHIL 170,31,0
0,0,PHIL 170B,0,0
0,0,PHIL 170D,5,0
25,0,PHIL 171,0,0
8,0,PHIL 172,0,0
0,11,PHIL 172B,0,0
0,0,PHIL 172D,0,0
0,0,PHIL 172N,0,0
0,0,PHIL 173A,0,0
0,0,PHIL 173B,0,0
0,23,PHIL 173W,0,0
0,0,PHIL 174,0,0
0,0,PHIL 174A,0,0
0,0,PHIL 174D,0,0
0,0,PHIL 174L,0,0
0,0,PHIL 175,29,0
0,0,PHIL 175A,0,0
0,0,PHIL 175M,0,0
2,0,PHIL 176,0,0
0,0,PHIL 176A,5,0
0,0,PHIL 176B,0,0
0,0,PHIL 176C,0,0
0,0,PHIL 177B,8,0
0,0,PHIL 178,0,0
0,0,PHIL 178M,4,0
0,0,PHIL 179S,0,0
0,12,PHIL 180,0,0
0,0,PHIL 180A,0,0
13,0,PHIL 181,0,0
0,0,PHIL 181B,2,0
5,0,PHIL 182,0,0
0,0,PHIL 183T,7,0
0,11,PHIL 184,0,0
0,0,PHIL 184C,0,0
0,0,PHIL 184F,0,0
0,0,PHIL 184P,0,0
0,4,PHIL 184V,0,0
0,0,PHIL 185,0,0
0,0,PHIL 185B,0,0
0,0,PHIL 186,6,0
0,0,PHIL 186B,0,0
0,0,PHIL 187,0,0
0,0,PHIL 188,0,0
0,0,PHIL 189,0,0
0,0,PHIL 193C,0,0
6,0,PHIL 193D,0,0
0,0,PHIL 193H,0,0
0,0,PHIL 193W,0,0
0,0,PHIL 194A,0,0
0,0,PHIL 194B,0,0
0,0,PHIL 194C,0,0
3,0,PHIL 194D,0,0
0,0,PHIL 194E,9,0
0,0,PHIL 194G,0,0
0,0,PHIL 194H,0,0
0,16,PHIL 194L,0,0
0,0,PHIL 194N,0,0
0,0,PHIL 194P,0,0
0,0,PHIL 194R,0,0
0,0,PHIL 194S,0,0
0,0,PHIL 194T,0,0
0,0,PHIL 195A,0,0
0,0,PHIL 195B,0,0
2,0,PHIL 196,3,0
0,0,PHIL 197,1,0
0,13,PHIL 197I,0,0
4,6,PHIL 198,5,0
0,2,PHIL 199,0,0
0,0,PHIL 201,0,0
0,0,PHIL 201B,0,0
0,0,PHIL 202M,0,0
0,0,PHIL 205R,0,0
0,0,PHIL 206,0,0
0,0,PHIL 207,0,0
0,0,PHIL 207A,0,0
0,0,PHIL 207B,0,0
0,5,PHIL 207C,0,0
0,0,PHIL 208,0,0
0,0,PHIL 208A,0,0
0,0,PHIL 208B,0,0
0,0,PHIL 209,0,0
0,0,PHIL 209A,0,0
0,0,PHIL 209B,0,0
0,5,PHIL 209C,0,0
0,0,PHIL 210,0,0
0,0,PHIL 210C,8,0
0,0,PHIL 211,0,0
0,0,PHIL 213,0,0
0,0,PHIL 213L,1,0
0,0,PHIL 215,0,0
0,0,PHIL 216,0,0
0,1,PHIL 217,0,0
0,0,PHIL 218A,0,0
0,0,PHIL 219,0,0
0,0,PHIL 220A,0,0
0,2,PHIL 220W,0,0
0,0,PHIL 222,0,0
0,0,PHIL 224,0,0
0,0,PHIL 224A,0,0
0,6,PHIL 225,0,0
0,0,PHIL 226B,0,0
0,0,PHIL 227,0,0
1,0,PHIL 227A,0,0
0,0,PHIL 227B,0,0
0,0,PHIL 227C,0,0
0,0,PHIL 227M,0,0
0,0,PHIL 228,0,0
0,0,PHIL 230,0,0
2,0,PHIL 231,0,0
0,8,PHIL 231W,0,0
0,0,PHIL 233,0,0
0,0,PHIL 234,0,0
0,0,PHIL 234B,0,0
0,0,PHIL 235,0,0
0,0,PHIL 236,0,0
0,0,PHIL 237,0,0
0,0,PHIL 238,0,0
7,9,PHIL 239,2,0
16,13,PHIL 240,19,0
0,0,PHIL 241,0,0
0,0,PHIL 243,0,0
0,0,PHIL 248,0,0
0,0,PHIL 249,0,0
9,0,PHIL 250,0,0
0,0,PHIL 251,5,0
0,0,PHIL 251A,0,0
0,1,PHIL 252,0,0
0,0,PHIL 253,0,0
0,3,PHIL 254,0,0
0,0,PHIL 255,0,0
0,0,PHIL 257,0,0
0,0,PHIL 258,0,0
0,0,PHIL 258,0,0
0,0,PHIL 260A,0,0
0,0,PHIL 260B,0,0
0,0,PHIL 262,4,0
0,0,PHIL 263,0,0
0,0,PHIL 264,0,0
0,0,PHIL 264A,0,0
0,0,PHIL 265,3,0
0,0,PHIL 265C,0,0
0,0,PHIL 266,0,0
0,0,PHIL 266A,0,0
0,0,PHIL 267A,0,0
0,0,PHIL 267B,2,0
0,0,PHIL 267C,0,0
0,0,PHIL 267D,0,0
0,3,PHIL 269,0,0
0,0,PHIL 270,2,0
0,0,PHIL 270B,0,0
0,0,PHIL 270D,3,0
0,0,PHIL 270E,0,0
0,0,PHIL 271,0,0
1,0,PHIL 272,0,0
0,2,PHIL 272B,0,0
0,0,PHIL 272D,0,0
0,0,PHIL 272N,0,0
0,0,PHIL 273B,0,0
0,7,PHIL 273W,0,0
0,0,PHIL 274,0,0
0,0,PHIL 274A,0,0
0,0,PHIL 274D,0,0
0,0,PHIL 274L,0,0
0,0,PHIL 275A,0,0
0,0,PHIL 275M,0,0
0,2,PHIL 275R,0,0
4,0,PHIL 276,0,0
0,0,PHIL 276A,2,0
0,0,PHIL 276B,0,0
0,0,PHIL 276C,0,0
0,0,PHIL 277B,3,0
0,0,PHIL 278M,4,0
0,0,PHIL 279S,0,0
0,5,PHIL 280,0,0
0,0,PHIL 280A,0,0
3,0,PHIL 281,0,0
0,0,PHIL 281B,6,0
2,0,PHIL 282,0,0
0,1,PHIL 284,0,0
0,0,PHIL 284C,0,0
0,0,PHIL 284F,0,0
0,0,PHIL 285B,0,0
0,0,PHIL 286,3,0
0,0,PHIL 287,0,0
0,0,PHIL 288,0,0
0,0,PHIL 289,0,0
0,0,PHIL 293C,0,0
9,0,PHIL 300,0,0
0,5,PHIL 301,5,0
0,0,PHIL 305R,2,0
0,1,PHIL 306C,0,0
0,0,PHIL 308,0,0
0,0,PHIL 308B,0,0
0,0,PHIL 309,0,0
4,0,PHIL 309C,0,0
0,0,PHIL 312,0,0
0,0,PHIL 314,0,0
0,0,PHIL 317,0,0
0,0,PHIL 318,0,0
0,0,PHIL 319,0,0
0,0,PHIL 321,0,0
0,0,PHIL 322,2,0
0,0,PHIL 323,0,0
0,0,PHIL 324,0,0
0,0,PHIL 330,3,0
19,0,PHIL 332,0,0
0,0,PHIL 334,0,0
0,0,PHIL 335,0,0
0,0,PHIL 339,0,0
0,0,PHIL 340,0,0
7,0,PHIL 344,0,0
0,3,PHIL 348,0,0
0,0,PHIL 349,0,0
0,0,PHIL 350A,0,0
0,0,PHIL 350B,0,0
0,0,PHIL 351A,0,0
0,0,PHIL 351B,0,0
0,0,PHIL 352A,0,0
0,0,PHIL 353A,0,0
0,0,PHIL 353B,0,0
0,0,PHIL 353C,0,0
0,0,PHIL 354,0,0
0,0,PHIL 355,0,0
0,0,PHIL 356,0,0
0,0,PHIL 358,0,0
0,8,PHIL 359,0,0
0,0,PHIL 360,0,0
6,0,PHIL 361,0,0
0,2,PHIL 365,0,0
0,0,PHIL 366,0,0
0,0,PHIL 369,0,0
0,0,PHIL 370,0,0
0,0,PHIL 370A,0,0
0,0,PHIL 371D,0,0
0,0,PHIL 372,0,0
0,0,PHIL 372D,0,0
0,0,PHIL 372E,0,0
7,0,PHIL 372P,0,0
0,0,PHIL 372R,0,0
0,2,PHIL 373,0,0
0,0,PHIL 374,0,0
0,0,PHIL 374C,3,0
3,0,PHIL 375,0,0
0,0,PHIL 376,0,0
0,0,PHIL 376C,0,0
0,0,PHIL 377,0,0
0,0,PHIL 377B,4,0
0,0,PHIL 378,0,0
0,0,PHIL 378A,1,0
0,0,PHIL 379,0,0
0,0,PHIL 380,0,0
8,0,PHIL 381,0,0
0,0,PHIL 382,0,0
0,0,PHIL 382A,0,0
0,0,PHIL 383,0,0
0,0,PHIL 383B,0,0
0,0,PHIL 384,0,0
0,0,PHIL 385,0,0
0,0,PHIL 385B,0,0
0,0,PHIL 385C,0,0
0,6,PHIL 385D,0,0
0,0,PHIL 385M,0,0
0,0,PHIL 385R,0,0
2,0,PHIL 386,0,0
0,0,PHIL 386B,0,0
0,0,PHIL 386C,0,0
0,0,PHIL 386D,0,0
0,0,PHIL 386E,0,0
0,0,PHIL 387,0,0
0,0,PHIL 387C,0,0
0,0,PHIL 387D,0,0
0,0,PHIL 387S,0,0
0,5,PHIL 388,0,0
0,0,PHIL 389,1,0
2,0,PHIL 391,3,0
2,2,PHIL 392,1,0
1,2,PHIL 450,1,0
0,0,PHIL 470,0,0
5,4,PHIL 500,4,0
3,1,PHIL 801,1,0
15,16,PHIL 802,14,0
37,0,PHYSICS 15,0,70
0,0,PHYSICS 16,75,0
0,58,PHYSICS 17,0,0
0,0,PHYSICS 18N,0,0
18,0,PHYSICS 19,0,0
338,0,PHYSICS 21,0,0
0,0,PHYSICS 21S,0,44
292,0,PHYSICS 22,0,0
0,0,PHYSICS 23,401,0
0,0,PHYSICS 23S,0,34
0,0,PHYSICS 24,302,0
0,228,PHYSICS 25,0,0
0,216,PHYSICS 26,0,0
0,0,PHYSICS 41,1111,0
0,0,PHYSICS 41A,125,0
0,0,PHYSICS 42,414,0
0,916,PHYSICS 43,0,0
0,81,PHYSICS 43A,0,0
0,22,PHYSICS 43N,0,0
0,302,PHYSICS 44,0,0
566,0,PHYSICS 45,0,0
4,0,PHYSICS 45N,0,0
264,0,PHYSICS 46,0,0
37,0,PHYSICS 50,0,68
10,0,PHYSICS 59,0,0
108,0,PHYSICS 61,0,0
84,0,PHYSICS 62,0,0
0,0,PHYSICS 63,92,0
0,0,PHYSICS 64,66,0
0,66,PHYSICS 65,0,0
0,94,PHYSICS 67,0,0
48,0,PHYSICS 70,0,0
0,0,PHYSICS 70N,0,0
8,0,PHYSICS 81N,0,0
15,0,PHYSICS 83N,0,0
0,12,PHYSICS 91SI,0,0
0,13,PHYSICS 100,0,0
59,0,PHYSICS 105,0,0
0,0,PHYSICS 107,36,0
0,10,PHYSICS 108,14,0
40,0,PHYSICS 110,0,0
0,0,PHYSICS 112,24,0
16,0,PHYSICS 113,0,0
0,0,PHYSICS 120,55,0
0,52,PHYSICS 121,0,0
0,0,PHYSICS 130,50,0
0,41,PHYSICS 131,0,0
17,0,PHYSICS 134,0,0
0,7,PHYSICS 152,0,0
0,0,PHYSICS 160,1,0
0,3,PHYSICS 161,0,0
48,0,PHYSICS 170,0,0
0,0,PHYSICS 171,37,0
0,9,PHYSICS 172,0,0
14,13,PHYSICS 190,11,0
5,6,PHYSICS 205,7,0
18,0,PHYSICS 210,0,0
0,0,PHYSICS 211,18,0
28,0,PHYSICS 216,0,0
0,69,PHYSICS 220,0,0
0,0,PHYSICS 230,52,0
0,49,PHYSICS 231,0,0
16,0,PHYSICS 234,0,0
65,0,PHYSICS 240,0,0
0,0,PHYSICS 241,87,0
0,4,PHYSICS 252,0,0
0,0,PHYSICS 260,7,0
0,5,PHYSICS 261,0,0
65,0,PHYSICS 262,0,0
26,0,PHYSICS 270,0,0
0,0,PHYSICS 271,37,0
31,0,PHYSICS 290,0,0
0,0,PHYSICS 291,0,3
0,1,PHYSICS 293,0,0
35,0,PHYSICS 294,25,0
8,0,PHYSICS 295,0,0
0,0,PHYSICS 301,0,0
0,0,PHYSICS 312,0,0
0,0,PHYSICS 321,0,0
39,0,PHYSICS 330,0,0
0,0,PHYSICS 331,29,0
0,15,PHYSICS 332,0,0
0,0,PHYSICS 351,4,0
0,0,PHYSICS 361,0,0
0,0,PHYSICS 362,0,0
0,0,PHYSICS 364,0,0
0,0,PHYSICS 372,19,0
0,12,PHYSICS 373,0,0
21,0,PHYSICS 450,0,0
0,9,PHYSICS 451,0,0
121,114,PHYSICS 490,125,1
0,0,PHYSICS 801,0,0
45,51,PHYSICS 802,46,0
76,48,POLISCI 1,0,0
0,0,POLISCI 1Z,0,0
0,0,POLISCI 2,41,0
31,0,POLISCI 3P,0,0
